firsturl,date,chjh,mzelst
NA,"November 16, 2015 at 06:53PM",1,0
https://t.co/1fo7L6gSOQ,"October 21, 2015 at 08:17PM",0,0
https://t.co/YjDTXmw838,"October 23, 2015 at 07:40AM",0,0
NA,"August 24, 2015 at 01:44PM",0,0
https://t.co/3GhiU8fh1Z,"October 23, 2015 at 09:01PM",0,1
https://t.co/SC4ojTyc42,"October 26, 2015 at 03:10PM",0,0
http://t.co/OQnpE7CEf3,"September 13, 2015 at 08:38AM",1,0
https://t.co/GToPvvGodB,"November 08, 2015 at 04:10PM",0,0
https://t.co/jFXryjRua1,"November 03, 2015 at 11:43PM",0,0
https://t.co/kCthFfCh1N,"November 12, 2015 at 01:10AM",0,0
NA,"October 25, 2015 at 08:38AM",0,0
NA,"November 15, 2015 at 10:41AM",0,0
NA,"October 23, 2015 at 02:40PM",0,0
https://t.co/Eu4UBi85zm,"October 22, 2015 at 10:55AM",0,0
NA,"October 21, 2015 at 06:21PM",0,0
NA,"November 24, 2015 at 12:17AM",0,0
NA,"October 27, 2015 at 02:57PM",0,0
NA,"September 03, 2015 at 02:20AM",0,0
NA,"September 13, 2015 at 12:10AM",0,1
NA,"October 23, 2015 at 07:50PM",0,1
https://t.co/knH8nO1ZRG,"November 19, 2015 at 10:45AM",1,1
NA,"November 24, 2015 at 03:27AM",1,1
NA,"October 23, 2015 at 08:24PM",1,1
http://t.co/rZTjb1ywVz,"September 04, 2015 at 08:00AM",1,1
NA,"October 29, 2015 at 11:21AM",1,1
http://t.co/x2rtYuFT2L,"September 17, 2015 at 03:55PM",1,1
https://t.co/T3AOK7194e,"November 18, 2015 at 09:00PM",1,1
https://t.co/ovvbym6d7m,"December 01, 2015 at 01:46PM",1,1
NA,"November 14, 2015 at 07:14PM",1,1
https://t.co/Tt7VjdsoVL,"November 02, 2015 at 10:16AM",1,1
NA,"November 22, 2015 at 07:16AM",1,1
http://t.co/HxbzM2ckVQ,"September 17, 2015 at 01:18PM",1,1
https://t.co/XML9ttH5S4,"November 08, 2015 at 10:14AM",1,1
NA,"December 10, 2015 at 09:33PM",1,1
NA,"October 01, 2015 at 03:19PM",1,1
https://t.co/jhCaOqdMAy,"November 05, 2015 at 12:45AM",1,1
http://t.co/6C1STrQ7k2,"October 02, 2015 at 07:23PM",1,1
http://t.co/SGgDmC8XZT,"October 06, 2015 at 02:57PM",1,1
NA,"November 13, 2015 at 09:04PM",1,1
NA,"September 10, 2015 at 08:28AM",1,1
NA,"November 05, 2015 at 06:16PM",1,1
NA,"October 06, 2015 at 10:16PM",1,1
NA,"November 29, 2015 at 10:06PM",1,1
NA,"November 09, 2015 at 08:12PM",1,0
https://t.co/vXLjI5ZfzK,"November 25, 2015 at 12:01PM",1,0
https://t.co/xNjo8PJx5w,"October 25, 2015 at 10:45AM",0,1
https://t.co/QiVZ9HOLDv,"December 01, 2015 at 09:35AM",0,1
NA,"December 10, 2015 at 05:52PM",1,1
https://t.co/BCrlWv0O9g,"December 08, 2015 at 05:15PM",1,1
https://t.co/BLnNGx1m3a,"October 03, 2015 at 01:40PM",1,1
NA,"December 07, 2015 at 08:01PM",1,1
https://t.co/GGk70MR707,"December 11, 2015 at 11:39AM",1,1
NA,"November 17, 2015 at 11:28PM",1,1
NA,"November 20, 2015 at 03:31AM",1,1
NA,"October 23, 2015 at 12:29PM",1,1
NA,"October 28, 2015 at 06:46AM",1,1
https://t.co/1JIXumytpK,"November 22, 2015 at 08:59AM",1,1
https://t.co/mTrtKpcb82,"November 22, 2015 at 09:00AM",1,1
http://t.co/R0qEK8Lm51,"October 08, 2015 at 01:04AM",1,1
https://t.co/1KrFBcXnTZ,"November 18, 2015 at 01:12PM",1,1
https://t.co/IgqDNc2kXD,"December 07, 2015 at 04:19PM",1,1
https://t.co/ilx6qwAobd,"December 12, 2015 at 11:20AM",1,1
http://t.co/zjMexTSDGc,"September 05, 2015 at 12:50PM",1,1
https://t.co/4eyEAwpi09,"November 18, 2015 at 02:35PM",1,1
https://t.co/ke00xXHgeZ,"November 18, 2015 at 05:09PM",1,1
https://t.co/DLzz5cChbN,"November 13, 2015 at 09:38AM",1,1
https://t.co/0acgV2WHo2,"November 18, 2015 at 11:15PM",1,1
http://t.co/epvlnFVp3a,"October 09, 2015 at 09:35AM",1,1
NA,"November 30, 2015 at 05:03AM",1,1
NA,"November 07, 2015 at 06:40PM",1,1
NA,"October 27, 2015 at 04:44PM",1,1
http://t.co/uldTLRbdTm,"August 30, 2015 at 06:39AM",1,1
NA,"September 28, 2015 at 07:27PM",1,1
https://t.co/KBqc9fLfLu,"October 30, 2015 at 01:25AM",1,0
NA,"October 26, 2015 at 03:36PM",1,1
https://t.co/y2xPRrCt3q,"October 21, 2015 at 05:53PM",0,1
NA,"October 16, 2015 at 09:41AM",1,0
NA,"October 08, 2015 at 04:16PM",1,0
NA,"October 20, 2015 at 12:16PM",0,1
NA,"November 08, 2015 at 02:41PM",1,1
NA,"November 08, 2015 at 02:45PM",1,1
https://t.co/y9bKBAhbDV,"December 01, 2015 at 03:01PM",1,1
NA,"October 26, 2015 at 10:07PM",1,1
NA,"November 10, 2015 at 11:16AM",1,1
https://t.co/kevmQu3oCq,"December 10, 2015 at 01:12AM",1,1
https://t.co/975gbJXYKf,"November 27, 2015 at 02:01AM",1,0
https://t.co/cG3IPqkfXD,"November 08, 2015 at 03:36PM",1,1
https://t.co/8fhRR6Zkkg,"September 21, 2015 at 02:04PM",1,1
NA,"October 24, 2015 at 03:29PM",1,1
NA,"November 17, 2015 at 07:34AM",1,1
NA,"November 17, 2015 at 07:46AM",1,0
NA,"November 06, 2015 at 01:27PM",1,1
NA,"October 22, 2015 at 02:27PM",0,1
NA,"October 29, 2015 at 11:06AM",1,1
https://t.co/Kukdh9ycxV,"November 24, 2015 at 02:43PM",1,1
http://t.co/sDzh1Z7pT8,"September 07, 2015 at 05:37PM",1,1
NA,"November 03, 2015 at 08:53AM",1,0
NA,"December 11, 2015 at 12:43AM",1,1
NA,"October 29, 2015 at 08:37PM",0,1
http://t.co/awZZpOkOlO,"October 01, 2015 at 09:27AM",1,1
NA,"October 05, 2015 at 10:52PM",1,1
https://t.co/MRHSDFxaUw,"October 22, 2015 at 09:16AM",1,1
https://t.co/b0VIe9XDzF,"November 02, 2015 at 07:41PM",1,1
https://t.co/CnOpTdpMmF,"November 26, 2015 at 05:35AM",1,1
http://t.co/EfRHCnZTC5,"October 07, 2015 at 03:10PM",1,1
https://t.co/A0GBTc3R18,"December 08, 2015 at 10:09PM",1,1
https://t.co/Nl4SINulWh,"November 11, 2015 at 05:48PM",1,0
https://t.co/gAaRNxz0e1,"October 27, 2015 at 07:45AM",1,0
https://t.co/JSLQ3dmc2o,"October 21, 2015 at 02:02PM",0,1
NA,"October 21, 2015 at 06:48PM",0,1
http://t.co/tl7XAtiFg4,"August 28, 2015 at 08:27PM",1,1
https://t.co/EyadyEol3p,"November 02, 2015 at 07:44AM",1,1
https://t.co/0YlBPiE6Pm,"November 16, 2015 at 02:38PM",1,1
https://t.co/ZGVY2gYrgi,"November 11, 2015 at 05:50PM",1,1
https://t.co/2IGAFWYMop,"October 23, 2015 at 12:27PM",1,0
https://t.co/YbmALnU6qr,"November 19, 2015 at 06:22AM",1,1
https://t.co/Ao3enZDTIe,"November 22, 2015 at 12:07AM",1,1
https://t.co/qBaegJaRZi,"December 02, 2015 at 03:22AM",1,1
https://t.co/eYQQuarQ0H,"November 17, 2015 at 09:25AM",1,1
http://t.co/kd28fL0t48,"October 12, 2015 at 08:41AM",1,1
NA,"October 25, 2015 at 10:12AM",1,1
NA,"November 16, 2015 at 03:19PM",1,1
NA,"December 10, 2015 at 05:09PM",1,1
NA,"October 30, 2015 at 02:41AM",1,1
NA,"December 11, 2015 at 09:07AM",1,1
https://t.co/QgzSczIGk6,"November 16, 2015 at 12:05PM",1,1
NA,"October 25, 2015 at 10:21AM",1,1
http://t.co/khNy6bZdRG,"August 23, 2015 at 02:37PM",1,1
http://t.co/O02QeKRBN3,"October 06, 2015 at 09:13AM",1,1
https://t.co/8bY9zjdOt2,"November 02, 2015 at 07:59AM",1,1
https://t.co/CHPcESRbVH,"November 12, 2015 at 09:17PM",1,1
http://t.co/Kalaqv2MFF,"October 19, 2015 at 02:52PM",1,1
NA,"December 11, 2015 at 02:11AM",1,1
https://t.co/EgVXwy3K3W,"December 10, 2015 at 06:02PM",1,1
NA,"November 27, 2015 at 04:24PM",1,1
NA,"October 24, 2015 at 01:09PM",1,1
http://t.co/i1T2Znod39,"August 24, 2015 at 03:50AM",1,1
https://t.co/P2FbhJkDFU,"November 23, 2015 at 01:28AM",1,1
https://t.co/VOi83YyQSz,"November 03, 2015 at 06:04PM",1,1
http://t.co/IZ13oX6gvc,"August 23, 2015 at 02:47AM",1,1
http://t.co/yEYFmGbnR7,"October 02, 2015 at 03:57AM",1,1
https://t.co/0il7VIQLCT,"October 28, 2015 at 01:26AM",1,1
https://t.co/Auv2jNuhCG,"October 30, 2015 at 06:15PM",1,1
https://t.co/sF0Sk0Mzcz,"November 09, 2015 at 10:39PM",1,1
https://t.co/pZArjwYoyR,"December 03, 2015 at 05:00PM",1,1
http://t.co/mNSuXXFIns,"September 05, 2015 at 01:24PM",1,1
http://t.co/pexjdgmiCp,"August 26, 2015 at 07:02PM",1,1
http://t.co/qrx65z6R6O,"September 08, 2015 at 01:31PM",1,1
http://t.co/uQHwts3fwU,"September 19, 2015 at 11:12AM",1,1
https://t.co/2pRsYFpmQJ,"November 21, 2015 at 11:40PM",1,1
https://t.co/5xzVKBxhaw,"November 29, 2015 at 05:01PM",1,1
https://t.co/CGHjCGND2N,"September 02, 2015 at 11:27AM",1,1
https://t.co/gXrUWCVH8g,"November 18, 2015 at 02:44PM",1,1
https://t.co/K7AXojcneu,"November 12, 2015 at 10:20AM",1,1
https://t.co/shyzyga8dm,"December 09, 2015 at 07:14PM",1,1
https://t.co/gK3r4OVDft,"September 16, 2015 at 03:00PM",1,1
https://t.co/ywiRJJkCwX,"September 07, 2015 at 09:16AM",1,1
https://t.co/ywiRJJkCwX,"September 10, 2015 at 12:00PM",1,1
http://t.co/uOG9Qb4aWq,"October 08, 2015 at 01:39PM",1,1
https://t.co/LCWoNx6KvB,"November 12, 2015 at 11:02AM",1,1
http://t.co/InGpraPhNw,"October 12, 2015 at 12:25PM",1,1
NA,"September 03, 2015 at 11:21AM",1,1
NA,"November 05, 2015 at 08:11PM",1,1
https://t.co/Y44A9bTHU8,"November 19, 2015 at 12:21AM",1,1
http://t.co/4XwQOmOAFO,"September 15, 2015 at 01:05PM",1,1
http://t.co/4YF0sdasS3,"August 20, 2015 at 11:30PM",1,1
http://t.co/eMjNjP20Ds,"August 18, 2015 at 10:54PM",1,1
http://t.co/HICsmlBURZ,"September 01, 2015 at 09:12PM",1,1
http://t.co/OQhQkzRK2p,"September 28, 2015 at 06:53PM",1,1
http://t.co/oujm9JNa0A,"September 23, 2015 at 08:26PM",1,1
http://t.co/SCmfdkoihq,"August 27, 2015 at 05:48AM",1,1
http://t.co/XJgKisOAJL,"October 08, 2015 at 11:50AM",1,1
https://t.co/1gjO554qu2,"December 12, 2015 at 08:43PM",1,1
https://t.co/65FLaQR6Q0,"November 02, 2015 at 11:24AM",1,1
https://t.co/7Ftc37Iwp4,"November 04, 2015 at 05:52PM",1,1
https://t.co/9busQdAjYL,"November 27, 2015 at 05:36PM",1,1
https://t.co/A27aBgcRKw,"November 05, 2015 at 06:22AM",1,1
https://t.co/AzDIb4tEJA,"November 18, 2015 at 11:20PM",1,1
https://t.co/CCGXConjKt,"November 19, 2015 at 09:13AM",1,1
https://t.co/grXmsnpQWw,"October 26, 2015 at 06:17PM",1,1
https://t.co/H8kIlPLfDe,"November 03, 2015 at 06:24PM",1,1
https://t.co/iMPB1MTzGg,"November 24, 2015 at 10:39PM",1,1
https://t.co/IVG9rMzttn,"November 05, 2015 at 06:20AM",1,1
https://t.co/izite3fTjM,"November 05, 2015 at 06:22AM",1,1
https://t.co/jpmskRwBdR,"November 25, 2015 at 04:06AM",1,1
https://t.co/KeBCqrZdq2,"December 02, 2015 at 02:34PM",1,1
https://t.co/Xe7fSyY6iN,"October 24, 2015 at 11:21AM",1,1
https://t.co/ywiRJJkCwX,"September 01, 2015 at 04:13PM",1,1
https://t.co/LG8VmDArAT,"October 23, 2015 at 05:32AM",1,1
https://t.co/wzGk0UseGp,"November 25, 2015 at 05:28AM",1,1
https://t.co/a1zwL0fcid,"November 19, 2015 at 01:45AM",1,1
https://t.co/a1zwL0fcid,"November 19, 2015 at 01:52AM",1,1
http://t.co/pHUgGPs1lg,"September 24, 2015 at 02:33AM",1,1
NA,"November 06, 2015 at 02:53PM",1,1
https://t.co/PxBqaqPgiN,"October 25, 2015 at 03:33AM",1,1
http://t.co/1FggavWZba,"October 14, 2015 at 11:31PM",1,1
NA,"November 10, 2015 at 06:18PM",1,1
https://t.co/sG6gOD5Nu9,"November 18, 2015 at 08:03PM",1,1
https://t.co/mGKZm82CMc,"October 29, 2015 at 05:15PM",1,1
https://t.co/qSFJjhdE0E,"November 27, 2015 at 07:53PM",1,1
NA,"November 27, 2015 at 07:15PM",1,1
http://t.co/r893bFdaYP,"September 18, 2015 at 08:50PM",1,1
https://t.co/1dYbE3p37q,"November 27, 2015 at 12:01PM",1,1
https://t.co/CNbawCjvmd,"December 01, 2015 at 01:09PM",1,1
https://t.co/jJIk4IN6I0,"December 01, 2015 at 01:19PM",1,1
https://t.co/M01bpQkhoh,"December 07, 2015 at 06:33PM",1,1
https://t.co/rGJPkQmP9D,"November 25, 2015 at 03:59PM",1,1
NA,"November 05, 2015 at 11:27AM",1,1
NA,"November 05, 2015 at 11:30AM",1,1
NA,"November 19, 2015 at 04:36PM",1,1
NA,"November 05, 2015 at 11:26AM",1,1
NA,"November 05, 2015 at 11:22AM",1,1
NA,"November 05, 2015 at 11:24AM",1,1
NA,"September 29, 2015 at 08:45PM",1,1
NA,"November 05, 2015 at 11:32AM",1,1
NA,"November 05, 2015 at 11:32AM",1,1
NA,"October 28, 2015 at 11:22AM",1,1
NA,"November 09, 2015 at 08:23PM",1,1
NA,"October 28, 2015 at 10:04AM",1,1
NA,"November 09, 2015 at 08:18PM",1,1
NA,"September 29, 2015 at 08:49PM",1,1
NA,"October 28, 2015 at 09:11AM",1,1
NA,"November 09, 2015 at 08:25PM",1,1
NA,"November 09, 2015 at 08:45PM",1,1
NA,"November 09, 2015 at 08:33PM",1,1
NA,"November 09, 2015 at 08:37PM",1,1
NA,"September 29, 2015 at 08:49PM",1,1
NA,"November 10, 2015 at 10:58AM",1,1
NA,"September 29, 2015 at 08:48PM",1,1
NA,"September 14, 2015 at 05:19PM",1,1
NA,"October 28, 2015 at 09:51AM",1,1
NA,"October 28, 2015 at 09:38AM",1,1
NA,"October 28, 2015 at 09:58AM",1,1
NA,"October 28, 2015 at 09:41AM",1,1
NA,"October 21, 2015 at 05:48PM",1,1
http://t.co/Ddmn94HzdI,"September 09, 2015 at 10:53AM",0,0
http://t.co/Nknk8ev9D6,"August 31, 2015 at 10:17PM",1,1
http://t.co/u2dmQAET2X,"August 31, 2015 at 10:01PM",1,1
NA,"October 27, 2015 at 01:36AM",1,1
https://t.co/r5G8Vk4fT6,"October 27, 2015 at 09:46AM",1,1
https://t.co/tBoqbypwaE,"November 19, 2015 at 12:06AM",1,1
https://t.co/vBOSfapJx3,"October 22, 2015 at 06:17AM",1,1
https://t.co/zWUNn2m276,"November 30, 2015 at 02:30PM",1,1
http://t.co/BelpHpiWkz,"September 30, 2015 at 04:26AM",1,1
http://t.co/A6GQE1T5pK,"October 19, 2015 at 07:40AM",1,1
http://t.co/htnVtz9x9s,"August 20, 2015 at 08:46PM",1,1
http://t.co/AwrpqinuZR,"October 13, 2015 at 04:28AM",1,1
https://t.co/zWUNn2m276,"November 30, 2015 at 01:38PM",1,1
NA,"September 29, 2015 at 10:22AM",1,1
NA,"December 07, 2015 at 05:09AM",1,1
NA,"November 06, 2015 at 11:25PM",1,1
https://t.co/sRh62akKAf,"September 29, 2015 at 02:28PM",1,1
http://t.co/KuQUllBfWE,"September 11, 2015 at 10:10AM",0,0
NA,"October 27, 2015 at 07:08AM",1,1
NA,"October 27, 2015 at 07:22AM",1,1
NA,"October 31, 2015 at 06:45AM",0,1
http://t.co/iFaHa6hBiV,"October 02, 2015 at 03:58PM",1,1
NA,"September 22, 2015 at 12:58PM",0,0
NA,"September 10, 2015 at 09:03PM",0,0
NA,"September 09, 2015 at 12:09PM",1,1
NA,"September 03, 2015 at 05:09PM",0,0
NA,"August 25, 2015 at 06:01AM",1,1
https://t.co/lC9bLn8MmD,"November 09, 2015 at 04:11PM",1,1
NA,"November 18, 2015 at 02:52AM",1,1
NA,"October 18, 2015 at 07:18PM",1,1
http://t.co/ijxPpjEe6a,"October 03, 2015 at 08:47AM",1,1
https://t.co/DThdxvGAqI,"December 11, 2015 at 07:25AM",1,1
NA,"October 01, 2015 at 01:44PM",1,1
NA,"November 27, 2015 at 06:49PM",1,1
http://t.co/NwR1vBa7FX,"September 15, 2015 at 03:17PM",1,1
NA,"October 22, 2015 at 06:27PM",1,1
NA,"November 18, 2015 at 02:48AM",1,1
NA,"October 15, 2015 at 03:57PM",1,0
NA,"October 15, 2015 at 04:18PM",1,1
NA,"November 09, 2015 at 05:18PM",1,1
https://t.co/LvUiTmADLe,"November 26, 2015 at 09:54PM",1,1
NA,"December 09, 2015 at 02:52PM",1,1
NA,"November 09, 2015 at 05:48PM",1,1
NA,"November 13, 2015 at 10:28AM",1,1
NA,"November 09, 2015 at 10:18AM",1,1
https://t.co/dcrd6xRkIZ,"December 10, 2015 at 08:43PM",1,1
https://t.co/LgliJi6M1D,"December 11, 2015 at 10:32AM",0,0
NA,"September 04, 2015 at 06:44AM",1,1
NA,"September 04, 2015 at 06:44AM",1,1
https://t.co/n3D6OsbmfE,"November 11, 2015 at 05:25PM",1,1
NA,"October 22, 2015 at 02:16PM",1,1
NA,"October 14, 2015 at 05:22PM",1,1
NA,"October 25, 2015 at 05:44PM",1,1
https://t.co/2eZ4BxHRTd,"November 17, 2015 at 11:55PM",1,1
http://t.co/hbjZvOr6eY,"September 26, 2015 at 11:15AM",1,1
http://t.co/rbxllY9uIv,"August 18, 2015 at 08:21PM",1,1
http://t.co/GFCiuCwQlJ,"September 25, 2015 at 03:09PM",1,1
http://t.co/S4d32fUZsM,"September 25, 2015 at 03:04PM",1,1
NA,"November 08, 2015 at 03:04PM",1,1
NA,"October 25, 2015 at 07:23AM",0,0
NA,"October 21, 2015 at 09:48PM",0,0
NA,"December 07, 2015 at 08:00PM",1,1
NA,"November 29, 2015 at 10:11PM",1,1
https://t.co/oxKbpqkcjh,"November 15, 2015 at 07:47PM",1,1
http://t.co/IJHjQ2Qekd,"September 14, 2015 at 03:01PM",1,1
NA,"November 16, 2015 at 05:25AM",1,1
NA,"September 09, 2015 at 06:22PM",1,1
NA,"October 24, 2015 at 02:48AM",0,0
https://t.co/DxdcLJbs9W,"November 21, 2015 at 12:43PM",1,1
https://t.co/GkBcXAJ19N,"November 16, 2015 at 09:52PM",1,1
NA,"October 27, 2015 at 04:04PM",0,0
https://t.co/dlvcj60Uip,"November 11, 2015 at 05:48PM",1,1
https://t.co/EaVeREZMZ8,"October 22, 2015 at 10:13AM",0,0
https://t.co/p56SEsIHJe,"November 12, 2015 at 01:59PM",0,1
NA,"September 17, 2015 at 12:50PM",1,1
NA,"November 19, 2015 at 06:20PM",1,1
http://t.co/GMPAV9Vcl5,"August 25, 2015 at 02:29AM",1,1
https://t.co/FrSMfDu04g,"November 20, 2015 at 01:38AM",1,1
https://t.co/jjyGYfeIB7,"October 28, 2015 at 09:38PM",1,1
NA,"November 03, 2015 at 10:28AM",1,1
NA,"December 04, 2015 at 11:25PM",1,1
NA,"December 08, 2015 at 02:07PM",1,1
http://t.co/kIkig4mem9,"August 23, 2015 at 09:27AM",1,1
NA,"August 21, 2015 at 07:21AM",1,1
https://t.co/8epRlIqJI1,"November 25, 2015 at 02:44PM",1,1
http://t.co/DLEWyLD03i,"October 04, 2015 at 02:34PM",1,1
NA,"October 25, 2015 at 10:29PM",1,1
NA,"October 05, 2015 at 06:50PM",1,1
http://t.co/3F10yUmgKU,"August 28, 2015 at 08:02PM",1,1
http://t.co/JwbiXGmQFf,"August 20, 2015 at 06:23PM",1,1
http://t.co/88StAvMIp9,"August 27, 2015 at 12:33PM",1,1
NA,"December 06, 2015 at 11:10PM",1,1
https://t.co/NcyBdPBtNf,"September 11, 2015 at 08:34AM",1,1
NA,"October 30, 2015 at 04:34PM",1,1
NA,"August 20, 2015 at 12:17AM",1,1
https://t.co/xAwwGd9sC4,"October 26, 2015 at 09:05PM",1,1
http://t.co/MIZeZTKlCN,"October 19, 2015 at 04:55PM",1,1
NA,"November 17, 2015 at 03:18PM",1,1
http://t.co/EapQoXu3ed,"September 08, 2015 at 12:26PM",0,0
http://t.co/xkp3ZheliS,"September 09, 2015 at 11:56PM",0,0
http://t.co/xTienvpRua,"September 08, 2015 at 07:16PM",0,0
http://t.co/Tt8WCfT8hT,"September 08, 2015 at 11:43AM",0,0
https://t.co/coHLKAhcUk,"October 21, 2015 at 10:40AM",0,0
NA,"November 10, 2015 at 05:34AM",1,1
https://t.co/lfL4xAAqPy,"November 10, 2015 at 12:59PM",1,1
https://t.co/BmttFAmb1b,"October 29, 2015 at 12:32PM",1,1
https://t.co/eQk6LguqUZ,"October 24, 2015 at 06:15PM",1,1
https://t.co/PYpoq8yrdV,"November 16, 2015 at 12:11PM",1,1
NA,"November 05, 2015 at 01:16PM",1,1
https://t.co/4eOOivoQDk,"November 12, 2015 at 06:06PM",1,1
https://t.co/6uGVySmF7A,"November 03, 2015 at 04:35PM",1,1
http://t.co/mD79TWdoF8,"September 16, 2015 at 09:47AM",1,1
https://t.co/n1iFJySsVo,"November 19, 2015 at 06:08PM",1,1
http://t.co/xOzOMVDkNJ,"September 21, 2015 at 04:35PM",1,1
NA,"November 05, 2015 at 09:45PM",1,1
https://t.co/fhd3uMUfLg,"October 31, 2015 at 12:25PM",1,1
https://t.co/JHExOIMYur,"November 18, 2015 at 09:50AM",1,1
NA,"November 26, 2015 at 02:51PM",1,1
https://t.co/7N99EmSHOW,"November 26, 2015 at 02:28PM",1,1
https://t.co/RjFPIFVKOH,"October 22, 2015 at 07:12PM",1,1
http://t.co/tMxRcYLpZN,"October 09, 2015 at 12:56PM",1,1
https://t.co/D12VI8EaIX,"November 12, 2015 at 09:19PM",1,1
https://t.co/5kNhlqrpFV,"October 23, 2015 at 07:42PM",0,0
https://t.co/KGda7pXJY6,"November 17, 2015 at 04:10AM",1,1
http://t.co/MGuqmeS16E,"August 30, 2015 at 12:32AM",1,1
NA,"November 27, 2015 at 06:50PM",1,1
NA,"October 22, 2015 at 02:29AM",0,0
NA,"November 17, 2015 at 12:01AM",0,0
NA,"November 19, 2015 at 07:19AM",0,0
NA,"October 29, 2015 at 09:03PM",0,0
https://t.co/FpXrxmiApN,"November 30, 2015 at 07:07PM",1,1
http://t.co/sgO7ZXD4gB,"September 08, 2015 at 01:03PM",0,0
http://t.co/M0YtImgW8Q,"September 10, 2015 at 09:15AM",1,1
https://t.co/CSPTaaR3sQ,"November 21, 2015 at 12:04AM",1,1
http://t.co/e5wQABiMfP,"September 22, 2015 at 10:40AM",1,1
NA,"October 29, 2015 at 12:52PM",1,1
http://t.co/LSQz3AwjHQ,"September 08, 2015 at 11:23PM",0,0
https://t.co/FWBv0GFGVB,"November 11, 2015 at 04:48PM",1,1
https://t.co/AmkITOuu8v,"December 08, 2015 at 12:05AM",1,1
NA,"December 10, 2015 at 05:18PM",1,1
https://t.co/u6rEDWvVjO,"December 09, 2015 at 11:20AM",1,1
http://t.co/nGCYIp4IBr,"September 08, 2015 at 01:48PM",0,0
http://t.co/LoGAHzz5LV,"September 09, 2015 at 03:45PM",0,0
NA,"October 28, 2015 at 08:04PM",0,0
https://t.co/ajFKb2d0PY,"October 21, 2015 at 08:50AM",0,0
https://t.co/D2lHJlJDiC,"October 22, 2015 at 05:29PM",0,0
https://t.co/EHBhcmATkc,"October 22, 2015 at 05:29PM",0,0
https://t.co/ypWoE8VF8M,"October 24, 2015 at 08:24PM",0,0
https://t.co/yzzy6lCFGI,"October 27, 2015 at 03:33PM",0,0
http://t.co/Xgdhs9blpf,"September 08, 2015 at 06:50PM",0,0
https://t.co/0bQmvldkUD,"October 25, 2015 at 03:46AM",0,0
NA,"October 27, 2015 at 03:42AM",0,0
http://t.co/Or4cBxSk2X,"October 06, 2015 at 08:27PM",1,1
NA,"October 06, 2015 at 04:34PM",1,1
https://t.co/DA1xpi9pmN,"November 06, 2015 at 05:41PM",1,1
http://t.co/ainjzsWQit,"September 17, 2015 at 09:21PM",1,1
http://t.co/CIp4YU8QWS,"September 09, 2015 at 07:25PM",1,1
https://t.co/CmmizvwRMv,"November 23, 2015 at 11:44PM",1,1
https://t.co/2pvJvtWoyq,"October 29, 2015 at 05:32AM",1,1
https://t.co/WsqcdvvPBE,"November 30, 2015 at 07:31PM",1,1
NA,"November 23, 2015 at 06:55PM",1,1
NA,"September 24, 2015 at 10:43AM",1,1
NA,"September 24, 2015 at 10:43AM",1,1
NA,"September 24, 2015 at 10:44AM",1,0
NA,"September 24, 2015 at 10:45AM",1,1
NA,"August 27, 2015 at 07:55AM",1,1
http://t.co/jHgfQDsc08,"August 19, 2015 at 09:16PM",1,1
http://t.co/a9FQvISc1V,"August 21, 2015 at 06:41PM",1,1
NA,"August 22, 2015 at 01:54AM",1,1
http://t.co/Prc1h0Idac,"August 26, 2015 at 02:00AM",1,1
http://t.co/eXYbzOKysn,"August 19, 2015 at 06:07AM",1,1
https://t.co/3AnGfY9dWg,"November 22, 2015 at 03:52AM",1,1
https://t.co/BxCjMqtkTn,"November 09, 2015 at 01:34PM",1,1
NA,"August 28, 2015 at 01:48PM",1,1
NA,"October 30, 2015 at 03:33PM",1,1
http://t.co/JtK9zewz9X,"September 17, 2015 at 09:38AM",1,1
http://t.co/8Xnnv4aIOP,"September 29, 2015 at 12:55PM",1,1
NA,"November 05, 2015 at 01:04PM",1,1
https://t.co/UkegaSzMGY,"October 22, 2015 at 10:53PM",1,1
http://t.co/34CzkJ9KTn,"October 16, 2015 at 07:18PM",1,1
http://t.co/c6New5smSw,"October 14, 2015 at 08:05PM",1,1
http://t.co/FWEne9n8yo,"October 08, 2015 at 10:34PM",1,1
http://t.co/jq0NeV398J,"October 14, 2015 at 02:06PM",1,1
http://t.co/jwRgKLajWo,"September 24, 2015 at 10:13PM",1,1
http://t.co/nMX65NXwJR,"August 24, 2015 at 02:32PM",1,1
http://t.co/orBom8TecY,"September 18, 2015 at 05:40PM",1,1
http://t.co/poP4xGRbmD,"September 11, 2015 at 06:04PM",1,1
http://t.co/vIAdS9yYeH,"October 13, 2015 at 05:41PM",1,1
http://t.co/YKMO1IO5jV,"October 08, 2015 at 10:01PM",1,1
https://t.co/2cmwz9hkOn,"November 12, 2015 at 12:01AM",1,1
https://t.co/2LySTKhs26,"November 11, 2015 at 04:52PM",1,1
https://t.co/3sbmWS7zdO,"November 10, 2015 at 02:46PM",1,1
https://t.co/8w6nT4ccYd,"November 17, 2015 at 10:43AM",1,1
https://t.co/bFr6YVdCvG,"October 13, 2015 at 09:51PM",0,1
https://t.co/edYNipGdDI,"November 11, 2015 at 05:16PM",1,1
https://t.co/Fo5RCMDslR,"November 23, 2015 at 07:43PM",1,1
https://t.co/GTkClPSiUO,"November 19, 2015 at 05:08AM",1,1
https://t.co/JB0pWal81n,"December 09, 2015 at 08:55PM",1,1
https://t.co/m7zBpheZap,"November 05, 2015 at 10:49AM",0,0
